"Parti politique autorisé","Date de la transaction","Nom et adresse du fournisseur*","Montant avant taxes","TPS","TVQ","Montant total","N° de pièce justificative"
"Équipe Denis Coderre pour Montréal",2014-10-01,"9308-0711 Québec Inc., 3675, boul. De La Grande-Allée, Suite 100, Boisbriand (QC) J7H 1H5, Loyer, 1100 boul. Crémazie Est local 207, Montréal (Qc) H2P 2X2","2672,06","133,60","266,54","3072,20","DRS-111"
"Équipe Denis Coderre pour Montréal",2014-10-01,"Robert Richard CPA, CA, Représentant Officiel, Fact. RO-2014-10-01, Honoraires professionnels du 1 août au 26 sept","7762,50","388,12","774,31","8924,93","DRS-116"
"Équipe Denis Coderre pour Montréal",2014-10-02,"James Forest, Soutien Informatique, 6717, Des Écores, Montréal (Qc) H2G 2J9, Fact. JF2-5617-5631","1593,90","79,70","158,99","1832,59","DRS-117"
"Équipe Denis Coderre pour Montréal",2014-10-07,"Jennifer Crane, Hon. Prof. Du 15 au 25 sept. 2014","2850,00","142,50","284,29","3276,79","DRS-119"
"Équipe Denis Coderre pour Montréal",2014-10-08,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 21 septembre au 4 octobre 2014","9632,47",,,"8320,72","DRS-116"
"Équipe Denis Coderre pour Montréal",2014-10-08,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 21 septembre au 4 octobre 2014",,,,"384,00","DRS-116"
"Équipe Denis Coderre pour Montréal",2014-10-08,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 21 septembre au 4 octobre 2014",,,,"886,03","DRS-116"
"Équipe Denis Coderre pour Montréal",2014-10-08,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 21 septembre au 4 octobre 2014",,,,"41,72","DRS-116"
"Équipe Denis Coderre pour Montréal",2014-10-10,"Videotron, CP 11078 Succ. Centre-Ville, Montréal (Qc) H3C 5B7, Période du 11 oct au 10 nov 2014","253,07","12,65","25,24","290,97","DRS-118"
"Équipe Denis Coderre pour Montréal",2014-10-15,"Équipement de Bureau Info-Com 235 Montée de Liesse St-Laurent (Qc) H4T 1P5 Photocopieur Konica Minolta BIZHUB C 284 Fact: IN000053632","9473,40","473,67","944,97","10892,04","DRS-124"
"Équipe Denis Coderre pour Montréal",2014-10-22,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 5 oct. au 18 oct.2014","9388,20",,,"8320,73","DRS-123"
"Équipe Denis Coderre pour Montréal",2014-10-22,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 5 oct. au 18 oct.2014",,,,"384,00","DRS-123"
"Équipe Denis Coderre pour Montréal",2014-10-22,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 5 oct. au 18 oct.2014",,,,"641,75","DRS-123"
"Équipe Denis Coderre pour Montréal",2014-10-22,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 5 oct. au 18 oct.2014",,,,"41,72","DRS-123"
"Équipe Denis Coderre pour Montréal",2014-10-24,"Jennifer Crane Honoraire du 1 au 12 octobre 2014 facture #29","2850,00","142,50","284,29","3276,79","DRS-126"
"Équipe Denis Coderre pour Montréal",2014-10-30,"CVS CentraL Video Système 6125, Couture St-Léonard (Qc) H1P3G7 Fact. 17646 Réinstallation d'une camera et ajout","789,46","39,47","78,75","907,68","DRS-129"
"Équipe Denis Coderre pour Montréal",2014-10-30,"Fournitures de Bureau Denis 2990, boul. Le Corbusier Laval (Qc) H7L 3M2 État de compte #66815","782,40","39,12","78,04","899,56","DRS-127"
"Équipe Denis Coderre pour Montréal",2014-10-30,"James Forest Soutien informatique Fact: JF2-5647","363,84","18,19","36,29","418,33","DRS-130"
"Équipe Denis Coderre pour Montréal",2014-11-01,"9308-0711 Québec Inc. 3675, boul. De La Grande-Allée Suite #100 Boisbriand (Qc) J7H 1H5 Loyer novembre 2014","2820,50","141,03","281,34","3242,87","DRS-125"
"Équipe Denis Coderre pour Montréal",2014-11-01,"9308-0711 Québec Inc. 3675, boul. De La Grande-Allée Suite #100 Boisbriand (Qc) J7H 1H5 Loyer novembre 2014 Facture #35","616,59","30,83","61,51","708,93","DRS-140"
"Équipe Denis Coderre pour Montréal",2014-11-08,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Paie du 19 octobre au 1er novembre 2014 Avantages sociaux","4151,25",,,"4151,25","DRS-132"
"Équipe Denis Coderre pour Montréal",2014-11-08,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Paie du 19 octobre au 1er novembre 2014 Avantages sociaux","480,00",,,"480,00","DRS-132"
"Équipe Denis Coderre pour Montréal",2014-11-08,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Paie du 19 octobre au 1er novembre 2014 Avantages sociaux","4401,12",,,"4401,12","DRS-132"
"Équipe Denis Coderre pour Montréal",2014-11-08,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Paie du 19 octobre au 1er novembre 2014 Avantages sociaux","177,34",,,"177,34","DRS-132"
"Équipe Denis Coderre pour Montréal",2014-11-08,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Paie du 19 octobre au 1er novembre 2014 Avantages sociaux","41,72",,,"52,84","DRS-132"
"Équipe Denis Coderre pour Montréal",2014-11-08,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Paie du 19 octobre au 1er novembre 2014 Avantages sociaux","490,21",,,"490,21","DRS-132"
"Équipe Denis Coderre pour Montréal",2014-11-10,"CBCOMCO Inc. 5650, rue D'Orléans Montréal (Qc) H1X 2L3 Fact: 1008 Période 29 sept. au 27 oct. 2014 Honoraires professionnels","4088,57","204,43","407,83","4700,83","DRS-138"
"Équipe Denis Coderre pour Montréal",2014-11-10,"Dominique Lachance Honoraires professionnels 19 sept. au 13 oct 2014 Reviseure et correctrice d'épreuve","1425,00",,,"1425,00","DRS-139"
"Équipe Denis Coderre pour Montréal",2014-11-10,"Jennifer Crane Fact. #30 Période 13 au 25 octobre 2014 Honoraires professionnels","2850,00","142,50","284,29","3276,79","DRS-137"
"Équipe Denis Coderre pour Montréal",2014-11-10,"Salaire","95,00",,,"95,00","DRS-143"
"Équipe Denis Coderre pour Montréal",2014-11-10,"Vidéotron CP: 11078 Succ. Centre Ville Montréal (Qc) H3C 5B7 Période 11 nov au 10 décembre 2014","265,13","13,26","26,45","304,83","DRS-142"
"Équipe Denis Coderre pour Montréal",2014-11-17,"3-D Rénovation 3853, rue Fafard Chomedey, Laval (Qc) H7T 1X9 Fact. 2012122 Rénovation destinée à l'installation d'un nouveau bureau au local #207","11713,50","585,68","1168,42","13467,60","DRS-146"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Alexandre Claude, Photographe & Videaste, Portrait de Denis Coderre","1615,00","80,75","161,10","1856,85","DRS-157"
"Équipe Denis Coderre pour Montréal",2014-11-25,"CBCOMCO Inc. 5650, rue d'Orléans5650, rue d'Orléans Montréal (Qc) H1X 2L3 Honoraires du 3 au 24 novembre 2014","2142,26","107,11","213,69","2463,06","DRS-149"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Claudia Olga Ouamabia Honoraires du: 20 au 27 octobre 2014, 2 au 23 novembre 2014","5320,00","266,00","530,67","6116,67","DRS-150"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Équipement de Bureau Info-Com, 235 Montée de Liesse, St-Laurent (Qc) H4T 1P5, Contrat de service","43,89","2,19","4,38","50,46","DRS-158"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Jennifer Crane Honoraires du 10 au 25 nov 2014 Facture #32","3420,00","171,00","341,15","3932,15","DRS-148"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Jennifer Crane Honoraires du 27 oct, au 7 nov 2014 Facture #31","2850,00","142,50","284,29","3276,79","DRS-147"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Logi K 2535, boul. Des Mille-Iles Laval (Qc) H7J 1E6 Facture #1079 Utilisation du logiciel démocratik pour la période de septembre et octobre","1074,15","53,71","107,15","1235,00","DRS-151"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Logi K 2535, boul. Des Mille-Iles Laval (Qc) H7J 1E6 Facture #1080 Bloc de 6h pour le site web pour la période de septembre et octobre","380,00","19,00","37,91","436,91","DRS-153"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Logi K 2535, boul. Des Mille-Iles Laval (Qc) H7J 1E6 Facture #1089 Honoraires ajout supplémentaire et correction du site web","1892,57","94,63","188,78","2175,98","DRS-154"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Logi K 2535, boul. Des Mille-Iles Laval (Qc) H7J 1E6 Facture #1093 Utilisation du logiciel démocratik pour la période de novembre ","537,07","26,85","53,57","617,50","DRS-152"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Logi K 2535, boul. Des Mille-Iles Laval (Qc) H7J 1E6 Facture #1094 Bloc de 6h pour le site web novembre","190,00","9,50","18,95","218,45","DRS-155"
"Équipe Denis Coderre pour Montréal",2014-11-25,"Logi K 2535, boul. Des Mille-Iles Laval (Qc) H7J 1E6 Facture #1094 Honoraires","1114,92","55,75","111,21","1281,88","DRS-156"
"Équipe Denis Coderre pour Montréal",2014-11-27,"Dingo Design, 6035, Christophe-Colomb, Montréal (Qc) H2S 2G3, Facture #3657, Site Web","356,24","17,81","35,54","409,59","DRS-160"
"Équipe Denis Coderre pour Montréal",2014-11-28,"Logi-K, 2535 boul. des Mille-Iles, Laval (Qc) H7J 1E6, Facture # 1095, Site Web, Honoraires","2022,08","101,10","201,70","2324,89","DRS-159"
"Équipe Denis Coderre pour Montréal",2014-12-01,"9308-0711 Quebec Inc., 3675, boul. De La Grande-Allée, Suite #100, Boisbriand (Qc), J7H 1H5, Loyer du 1 décembre 2014","616,59","30,83","61,51","708,93","DRS-163"
"Équipe Denis Coderre pour Montréal",2014-12-01,"9308-0711 Quebec Inc., 3675, boul. De La Grande-Allée, Suite #100, Boisbriand (Qc), J7H 1H5, Loyer du 1 décembre 2014","2820,50","141,03","281,34","3242,87","DRS-164"
"Équipe Denis Coderre pour Montréal",2014-12-01,"James Forest, Facture #JF2-5671, Soutien informatique","584,20","29,21","58,27","671,68","DRS-182"
"Équipe Denis Coderre pour Montréal",2014-12-01,"Roger Boucher Installation de tapis, montage de meubles) Honoraires","323,63","16,18","32,28","372,09","DRS-161"
"Équipe Denis Coderre pour Montréal",2014-12-03,"3-D Rénovation, 3853 Fafard, Chomedey Laval (Qc), H7T 1X9, Rénovation au local #207, facture #2012123","10212,50","510,62","1018,70","11741,82","DRS-165"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Apple Store Carrefour Laval, 3035, boul. Le Carrefour #C-148, Laval (Qc) H7T 1C8, Système informatique pour le local 207","2281,81","114,09","227,61","2623,51","DRS-166"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Fourntures de Bureau Denis, 2990, boul. Le Corbusier, Laval (Qc) H7L 3M2, État de compte #66815, Fournitures de Bureau","3332,87","166,64","332,45","3831,97","DRS-172"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Interconnexions LD, 1675 rue Sidbec-Sud, Trois-Rivières (Qc), G8Z 4M6, Brancher ligne téléphonque, fact. #85693","140,60","7,03","14,02","161,65","DRS-168"
"Équipe Denis Coderre pour Montréal",2014-12-03,"James Forest, Soutien Informatique, Fact. JF2-5784, Honoraires","1520,00","76,00","151,62","1747,62","DRS-167"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","4151,25",,,"4151,25","DRS-162"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","4401,12",,,"4401,12",
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","480,00",,,"480,00",
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","450,00",,,"450,00",
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","172,77",,,"172,77",
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","490,22",,,"490,22",
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","52,84",,,"52,84",
"Équipe Denis Coderre pour Montréal",2014-12-03,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 16 au 30 novembre 2014, Avantage sociaux ","47,98",,,"47,98",
"Équipe Denis Coderre pour Montréal",2014-12-03,"Robert Richard CPA, CA, Représentant Officiel, Fact. RO:2014-11-01, Dépenses de bureau","112,50","5,63","11,22","129,35","DRS-171"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Robert Richard CPA, CA, Représentant Officiel, Fact. RO:2014-11-01, Honoraires professionnels","6918,76","345,94","690,15","7954,84","DRS-170"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Stefan Hoffam, Fact. 5 / 30 nov 2014, Dépenses: Laptop et Cellulaire","82,63","4,13","8,24","95,00","DRS-174"
"Équipe Denis Coderre pour Montréal",2014-12-03,"Vidéotron, CP11078, Succ. Centre Ville, Montréal (Qc) H3C 5B7, Période du 11 déc 2014 au 10 janv.2015, fact. 75397888-001-5, Télédistribution-internet-téléphone","267,96","13,40","26,73","308,09","DRS-178"
"Équipe Denis Coderre pour Montréal",2014-12-04,"Services de Secrétariat Gouin Enr., 6900, boul. Gouin Est #1406, Montréal-Nord (Qc), H1G 6L9, Facture #YB-14-12-01, Période du 1 au 30 novembre 2014, Secrétariat","2173,12","108,66","216,77","2498,55","DRS-175"
"Équipe Denis Coderre pour Montréal",2014-12-10,"CBCOMCO Inc., 5650 rue d'Orléans, Montréal (Qc) H1X 2L3, Fact. #1012, Honoraires du 1 au 8 déc. 2014","1620,67","81,03","161,66","1863,36","DRS-176"
"Équipe Denis Coderre pour Montréal",2014-12-10,"Jennifer Crane, Fact. #33, Honoraires 26/11 au 12/12/2014","3990,00","199,50","398,00","4587,50","DRS-177"
"Équipe Denis Coderre pour Montréal",2014-12-11,"Claudia Olga Ouamabia, Fact. #5, Honoraires 24 au 30 novembre 2014, Honoraires 1 au 10 décembre 2014","3016,26","150,81","300,87","3467,94","DRS-178"
"Équipe Denis Coderre pour Montréal",2014-12-11,"Notre Nouvelle, 124, Montée Major Laval (Qc), H7N 4S6, Facture #10671, ¼ de page / 1 parution","149,99","7,50","14,96","172,45","DRS-195-B"
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","4151,25",,,"4151,25","DRS-173"
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","4401,12",,,"4401,12",
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","480,00",,,"480,00",
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","900,00",,,"900,00",
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","172,77",,,"112,08",
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","490,22",,,"490,22",
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","52,84",,,"52,84",
"Équipe Denis Coderre pour Montréal",2014-12-15,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 1 au 14 décembre.2014, Avantage sociaux","100,12",,,"100,12",
"Équipe Denis Coderre pour Montréal",2014-12-20,"La Tribune Grecque 1990 Ltée, 7835-B rue Wiseman Montréal (Qc), H3N 2N8, Facture #89351, Vœux de Noël","225,00","11,25","22,44","258,69","DRS-195-D"
"Équipe Denis Coderre pour Montréal",2014-12-23,"Les publications Arméniennes (1991), 3401 Olivar Asselin Montréal (Qc) , H4J 1L5, Facture #12406,  ¼ de page couleur","100,00","5,00","9,98","114,98","DRS-195-E"
"Équipe Denis Coderre pour Montréal",2014-12-26,"Hazel De Neeve, Traducteur","1710,00","85,50","170,57","1966,07","DRS-181"
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","4151,25",,,"4151,25","DRS-180"
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","4401,12",,,"4401,12",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","480,00",,,"480,00",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","900,00",,,"900,00",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","112,08",,,"112,08",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","616,39",,,"616,39",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","52,84",,,"52,84",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Avantage sociaux","100,12",,,"100,12",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Normes du travail","49,68",,,"49,68",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Normes du travail","50,32",,,"50,32",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Normes du travail","12,69",,,"12,69",
"Équipe Denis Coderre pour Montréal",2014-12-27,"Prélèvement automatique, Centre de Service de paie CGI Inc., 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Période du 15 au 27 décembre 2014, Normes du travail","2,70",,,"2,70",
"Équipe Denis Coderre pour Montréal",2014-12-31,"ABAKA Hebdomadaire Arménien, 825, rue Manoogian, St-Laurent (Qc) H4N 1Z5, Facture #7053, 172,46$ /2= 86,23$, Publicité","75,00","3,75","7,48","86,23","DRS-195-H"
"Équipe Denis Coderre pour Montréal",2014-12-31,"CBCOMCO Inc., 5650, rue D'Orléans, Montréal (Qc) H1X 2L3, Facture #1013, Honoraires du 15 au 31 déc. 2014","1018,87","50,94","101,63","1171,45","DRS-187"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Fournitures de Bureau Denis, 2990, boul. Le Corbusier, Laval (Qc) H7L 3M2, Facture: 66815, Fournitures de bureau","104,30","5,22","10,40","119,92","DRS-189"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Frais administratif Nethris, Services de paie, Période du 4 août au 29 déc. 2014, Prélèvement automatique, Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étage, Montréal (Qc) H2M 2P2","501,96",,,"501,96","DRS-195-F"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Gilles Bénard, Factures #14-43 & #14-42, Honoraires professionnels, novembre & décembre 2014","5250,01","262,50","523,69","6036,20","DRS-190"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Jennifer Crane, Facture #34, Honoraires du 15 au 31 déc.2014","2280,00","114,00","227,43","2621,43","DRS-186"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Logi-K, 2535, boul. des Mille-Iles, Laval (Qc) H7J 1E6, Facture # 1104, Honoraires professionnels","1173,25","58,66","117,03","1348,94","DRS-192"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Logi-K, 2535, boul. des Mille-Iles, Laval (Qc) H7J 1E6, Facture # 1105, Honoraires professionnels","325,00","16,25","32,42","373,67","DRS-193"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Mme Claudia Olga Ouamabia, Facture #6, Période du 11 au 31 décembre 2014","2398,75","119,94","239,28","2757,96","DRS-195-A"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Robert Richard CPA,CA, Facture #RO-2014-12-01, Honoraires professionnels, du 5 au 31 décembre 2014","3150,01","157,50","314,21","3621,72","DRS-185"
"Équipe Denis Coderre pour Montréal",2014-12-31,"Services de Secrétariat Gouin Enr., 6900, boul. Gouin Est #1406, Montréal-Nord (Qué) H1G 6L9, Honoraires professionnels, période du 1 au 30 décembre 2014, Facture #14-12-02","750,75","37,54","74,89","863,17","DRS-195-G"
"Équipe Denis Coderre pour Montréal",,"avantages sociaux 2 semaines","83,43",,,"83,43",
"Équipe Denis Coderre pour Montréal",,"avantages sociaux 2 semaines","1878,45",,,"1878,45",
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux","9032,37",,,"4151,26","DRS-144"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux",,,,"480,00","DRS-144"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux",,,,"4208,74","DRS-144"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux","720,39",,,"177,34","DRS-144"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux",,,,"52,84","DRS-144"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux",,,,"490,21","DRS-144"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux","384,00",,,"384,00","DRS-145"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique Centre de Service de paie CGI Inc. 1611, boul. Crémazie Est, 7e étages Montréal (Qc) H2M 2P2 Période du 2 au 15 novembre 2014 Avantages sociaux","43,64",,,"43,64","DRS-145"
"Équipe Denis Coderre pour Montréal",,"Prélèvement automatique, Centre de Service de paie CGI Inc, 1611, boul. Crémazie Est, 7e étages, Montréal (Qc) H2M 2P2, Semaines terminées le 26 août 2014, Avantages sociaux","4151,25",,,"4151,25","DRS-94a"
"Équipe Denis Coderre pour Montréal",,"Voir sommaire ci-joint concernant une revision du pourcentage réclamé antérieurement et ce compte tenu de notre nouvelle évaluation ","9922,87",,,"9922,87","DRS-133"
"George Bourelle",2014-10-31,"research and secretarial expenses assoc munic banlieue","11987,37",,,"11987,37","1"
"George Bourelle",2014-12-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2014","2582,63",,,"2582,63",1
"Jane Guest",2014-10-31,"research and secretarial expenses assoc munic banlieue","10561,64","479,37","946,36","11987,37",1
"Jane Guest",2014-12-31,"research and secretarial expenses assoc munic banlieue 31 décembre 2017","2582,63",,,"2582,63",
